,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
87,57.0,2022-02-06,12:33:35.75,3.0,3.0,"Miller, Travis",1000080606.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,2.0,Bottom,1.0,1.0,1.0,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1.0,0.0,,71.39811,1.082362,-2.806161,1925.431066,112.019822,9:45,5.73678,2.86897,5.00742,-52.39019,4.39418,-6.49264,2.39394,-0.32298,65.73841,-8.40075,-3.950465,0.542358,91.2566,4.577804,35.136912,3028.527904,,,,84.96032,,36.899968,0.673413,2.46323,2.33528,-2.59381,50.0,5.79827,5.30988,-103.48261,0.28693,2.66914,17.38144,-29.64353,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,0f3a4150-878c-11ec-a452-4f0804f44eef,69.49738,4.04703,,5.6597,,,,3.0071,2.82781,0.35293,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,20:33:35.75,2022-02-06T12:33:35.7540000-08:00,2022-02-06T20:33:35.7540000Z,GroundBall,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,9df54e39-aabb-47d1-b247-5c7010fba1ba,55.49215,-104.40103,8.69072,5.74173,1.85326,-14.82177,-2.87066,5.16885,1.33457,,3.0444,108.35575,-17.87434,,,,,,,2.86571,9.92048,-21.12867,,,,,,,0.34037,77.04147,-2.64176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
88,143.0,2022-02-06,13:21:57.73,1.0,1.0,"Miller, Travis",1000080606.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,0.0,0.0,0.0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,,82.30389,-2.471793,-2.206552,1682.906213,212.842328,1:00,6.44337,1.73276,5.60765,-27.77679,13.963,8.15154,1.81823,0.35136,75.59908,-7.609583,-0.751024,0.464993,,,,,,,,,,,,-4.73359,8.16394,-1.54937,50.0,6.21393,4.26984,-119.3397,-6.03939,-6.83489,22.70293,-20.38606,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,d0e498e0-8792-11ec-a452-4f0804f44eef,81.0602,,,6.70481,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,21:21:57.73,2022-02-06T13:21:57.7330000-08:00,2022-02-06T21:21:57.7330000Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,0040b2b0-0ebc-4217-a5ed-cab6b31bc5af,54.8898,-120.26633,11.35146,6.44345,-5.20733,-10.19303,-1.72934,4.54881,-3.41744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,144.0,2022-02-06,13:22:13.41,1.0,2.0,"Miller, Travis",1000080606.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,0.0,0.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,75.13211,-1.772988,-3.586419,1394.457767,228.735372,1:30,5.98385,2.1496,5.50555,-39.26648,11.67977,11.23772,1.04972,-0.27239,68.42953,-8.999995,-1.585843,0.513721,,,,,,,,,,,,-6.76666,6.98603,-1.8439,50.0,5.80271,6.38945,-108.70236,-4.5649,-8.00901,20.97445,-23.90537,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,da3e3e50-8792-11ec-a452-4f0804f44eef,73.37137,,,6.70257,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,21:22:13.41,2022-02-06T13:22:13.4160000-08:00,2022-02-06T21:22:13.4160000Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,eb719ec7-b8d3-4f59-8f24-50d5cecbe15f,54.99029,-109.66103,10.48722,5.98639,-3.47227,-11.95269,-2.1443,6.75551,-4.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,145.0,2022-02-06,13:22:26.53,1.0,3.0,"Miller, Travis",1000080606.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,0.0,1.0,1.0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,,76.72115,-1.692404,-3.814775,1570.132789,239.227838,2:00,5.92399,2.16361,5.62144,-40.46443,7.92906,10.57367,0.96865,-0.52045,70.27298,-9.116465,-1.928726,0.500685,,,,,,,,,,,,-6.48437,5.00693,-1.84484,50.0,5.75347,7.01031,-111.08404,-4.54633,-8.05771,20.92266,-25.95224,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,e20e3680-8792-11ec-a452-4f0804f44eef,75.28169,,,6.44817,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,21:22:26.53,2022-02-06T13:22:26.5330000-08:00,2022-02-06T21:22:26.5330000Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,fba84bf2-f6ce-4e01-96b9-54116cbefad4,54.87617,-111.9987,10.46133,5.92742,-3.41179,-12.97612,-2.15901,7.36256,-4.02886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,146.0,2022-02-06,13:22:43.01,1.0,4.0,"Miller, Travis",1000080606.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,0.0,1.0,2.0,Fastball,Changeup,InPlay,Undefined,Popup,Out,1.0,0.0,,83.67779,-1.076939,-2.184925,1852.281612,197.189529,12:30,6.49888,1.77263,5.55372,-21.40588,19.46481,5.57485,3.70794,0.19467,75.70446,-5.126978,-1.191648,0.460127,87.55141,63.195189,21.101379,,,,,,,,,-3.50882,10.60288,-1.58752,50.0,6.39208,4.39706,-121.268,-2.91818,-5.16653,26.19386,-16.56185,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,ebe1c6e0-8792-11ec-a452-4f0804f44eef,81.91754,68.90763,,7.97333,,,,2.24506,3.78174,-0.21201,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,21:22:43.01,2022-02-06T13:22:43.0120000-08:00,2022-02-06T21:22:43.0120000Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,ef6c261f-ee50-4300-abb9-ec05d2ff02b0,54.94292,-122.33101,13.09693,6.49686,-2.24606,-8.28093,-1.77022,4.60673,-2.58327,,2.24506,54.02324,-17.28715,1.23956,-0.16368,0.02895,-0.00258,0.00057,-0.0003,3.78174,114.61076,-16.75092,3.03247,-0.48786,0.11588,-0.03078,0.00922,-0.00235,-0.21201,20.84733,-13.28895,1.43566,-0.21647,0.0429,-0.0067,0.00112,-0.00024,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
92,283.0,2022-02-06,14:49:30.88,3.0,1.0,"Abbott, Alex",1000114907.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,0.0,0.0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,84.59335,0.857558,-3.873364,2130.833932,249.608631,2:15,4.92407,2.11635,5.7158,-31.44147,8.42477,18.86446,3.10469,0.07465,76.3344,-4.998891,-0.50764,0.454437,,,,,,,,,,,,-10.8228,4.4104,-1.80405,50.0,4.97663,7.51637,-122.48598,0.79939,-16.24237,26.93324,-25.55513,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,0c0d22a0-879f-11ec-a452-4f0804f44eef,82.9431,,,8.25895,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,22:49:30.88,2022-02-06T14:49:30.8899886-08:00,2022-02-06T22:49:30.8899886Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,d646de55-2f67-475c-a1cb-20169a3cd29e,54.78243,-123.5331,13.46662,4.92624,1.79294,-12.77757,-2.10855,8.14784,-8.12118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,284.0,2022-02-06,14:49:56.67,3.0,2.0,"Abbott, Alex",1000114907.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,0.0,1.0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,86.68839,0.345909,-2.674714,2100.921884,236.775556,2:00,5.06058,1.91071,6.18665,-26.43072,10.76501,14.44611,3.17777,0.64311,78.31149,-4.644855,-0.070328,0.438953,78.53399,43.855658,-40.82789,,,,,,,,,-8.30437,5.84107,-1.71597,50.0,5.07342,5.29627,-125.75507,-0.04246,-13.13381,28.44647,-22.93605,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,1b7ba2c0-879f-11ec-a452-4f0804f44eef,85.86896,109.55116,,8.3769,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,22:49:56.67,2022-02-06T14:49:56.6737454-08:00,2022-02-06T22:49:56.6737454Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,fb54b59c-0127-4b98-a90a-f97de06e6d1c,54.31049,-126.72637,14.22324,5.0615,0.7407,-11.46803,-1.90447,5.74472,-6.5669,,5.33088,62.84732,-16.38878,3.11694,-0.61923,0.11725,-0.02141,0.00331,-0.00028,11.39488,79.80385,-13.26627,0.47144,-0.03698,0.00586,0.00062,-0.00015,0.0,-5.90834,-54.30177,2.95108,-0.2833,0.00728,0.00642,-0.00204,0.00035,-3e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
94,285.0,2022-02-06,14:50:48.68,3.0,3.0,"Abbott, Alex",1000114907.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,0.0,2.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,77.14556,0.611452,-4.391734,1798.750414,272.509527,3:00,4.91297,1.80388,5.81667,-46.23093,0.60843,17.10465,1.63061,-0.86213,71.38213,-7.856608,-1.333994,0.49258,,,,,,,,,,,,-9.83741,0.58331,-1.45395,50.0,4.93556,7.96866,-111.91175,-0.2515,-12.59074,18.45477,-31.42746,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,3a69e110-879f-11ec-a452-4f0804f44eef,76.52042,,,5.76343,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,22:50:48.68,2022-02-06T14:50:48.6836782-08:00,2022-02-06T22:50:48.6836782Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,e4f62cc7-d1a4-4fcf-855c-7d41289accfb,54.68477,-112.68164,9.22739,4.9187,1.05959,-15.71373,-1.79734,8.49392,-6.29537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,286.0,2022-02-06,14:51:14.12,3.0,4.0,"Abbott, Alex",1000114907.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,1.0,2.0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,86.7459,1.281878,-2.979977,2173.226642,238.666669,2:00,5.16259,1.7986,5.85734,-25.54883,11.66682,17.24418,4.2263,0.46448,79.10014,-3.500816,0.107508,0.43907,,,,,,,,,,,,-9.55957,5.96237,-1.56632,50.0,5.2519,5.82168,-125.84914,1.9978,-15.34354,25.3487,-22.60421,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,498d0050-879f-11ec-a452-4f0804f44eef,85.846,,,7.64575,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,22:51:14.12,2022-02-06T14:51:14.1238830-08:00,2022-02-06T22:51:14.1238830Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,eb6b96c6-c212-4c52-a054-ea59fd5e6d71,54.6403,-126.78035,12.67435,5.16326,2.82819,-11.30211,-1.79054,6.38534,-7.67177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,287.0,2022-02-06,14:51:36.81,3.0,5.0,"Abbott, Alex",1000114907.0,Right,GEO_FOX,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,2.0,2.0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0.0,0.0,,76.18392,1.45759,-3.30394,1692.796045,276.551461,3:15,4.87687,1.88211,5.78041,-49.20144,-0.76768,19.98666,2.13548,0.47019,69.85177,-7.580746,0.272938,0.500894,,,,,,,,,,,,-11.20772,-0.42343,-1.62194,50.0,4.96722,5.66651,-110.54679,1.29678,-13.85347,19.91419,-32.69744,POM_COL,GEO_FOX,PomonaPitzer,D3,Team,20220206-PomonaPitzer-1,57166cc0-879f-11ec-a452-4f0804f44eef,75.25038,,,6.33215,,,,,,,07f098a8-28a7-480e-a457-5f77b964afaa,2022-02-06,22:51:36.81,2022-02-06T14:51:36.8101422-08:00,2022-02-06T22:51:36.8101422Z,,v3,POM_PIT,gfox,,"Roos, Spencer",1000114953.0,Right,GEO_FOX,a0eb6129-ea40-4276-a298-abc839dfcf03,54.72156,-111.39409,9.9571,4.88245,2.68799,-16.34872,-1.87557,6.25595,-6.92674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,38.0,2022-02-05,11:21:38.96,5.0,1.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,2.0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,80.11145,-0.915452,-0.400918,1931.629113,203.038644,12:45,6.10664,1.19747,5.67583,-23.2582,21.11367,8.30886,3.31493,1.51612,72.47372,-5.326918,1.084515,0.47943,,,,,,,,,,,,-4.3061,11.43729,-1.16881,50.0,6.01512,0.47864,-116.15672,-2.49685,-5.81565,24.08893,-16.72729,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,d7e2c430-86b8-11ec-8f08-6fad8b22437f,78.61925,,,7.63773,,,,,,,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:21:38.96,2022-02-05T11:21:38.9628324-08:00,2022-02-05T19:21:38.9628324Z,,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,88cf1966-3002-43db-977a-6f715cdae81a,54.81797,-117.15162,12.04446,6.10397,-1.80599,-8.36364,-1.19354,0.71884,-2.90782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,39.0,2022-02-05,11:21:57.00,5.0,2.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,2.0,1.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,69.22703,3.071042,0.301123,2270.314592,46.655923,7:30,6.10197,1.09764,5.39778,-72.05496,-11.49926,-14.51351,2.97806,0.17037,62.74314,-10.055702,-2.283972,0.560079,,,,,,,,,,,,7.32445,-6.04481,-1.11417,50.0,6.32609,-0.00301,-100.27524,3.14702,7.30605,19.28879,-38.20365,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,e2a19ef0-86b8-11ec-8f08-6fad8b22437f,67.29848,,,6.48389,,,,,,,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:21:57.00,2022-02-05T11:21:57.0093476-08:00,2022-02-05T19:21:57.0093476Z,,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,faa8122f-9241-46a0-8ae9-0373901c067d,55.1027,-101.25203,9.64439,6.11774,5.08166,-19.10182,-1.10465,-0.37299,3.65302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,40.0,2022-02-05,11:22:20.56,5.0,3.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,2.0,1.0,1.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,82.12018,-2.411322,-3.552589,1993.813658,200.527962,12:45,6.09231,1.20858,6.08989,-18.46552,23.67178,8.24788,2.31739,-1.39453,73.62257,-5.995764,-2.071076,0.467202,,,,,,,,,,,,-5.40595,13.43174,-0.93841,50.0,5.89613,7.04386,-118.73347,-5.43144,-7.55774,27.11335,-13.39597,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,f0990f70-86b8-11ec-8f08-6fad8b22437f,80.67693,,,8.49761,,,,,,,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:22:20.56,2022-02-05T11:22:20.5638052-08:00,2022-02-05T19:22:20.5638052Z,,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,82e05945-2b2e-403e-8ea4-2085a357a460,54.40272,-119.73463,13.55667,6.08755,-4.93679,-6.69798,-1.20366,7.32293,-3.77887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
100,41.0,2022-02-05,11:22:44.99,5.0,4.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,2.0,2.0,1.0,Sinker,Changeup,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,80.46453,-1.801621,-1.128138,1841.490048,217.961269,1:15,6.15499,0.96255,5.80735,-26.64986,17.48466,12.33142,2.25788,0.94092,72.42022,-6.83181,1.082942,0.478146,,,,,,,,,,,,-6.71241,10.01753,-0.87761,50.0,5.99168,1.82176,-116.59482,-4.42967,-9.04755,26.18187,-18.67159,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,ff2a7600-86b8-11ec-8f08-6fad8b22437f,78.83039,,,8.04431,,,,,,,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:22:44.99,2022-02-05T11:22:44.9905572-08:00,2022-02-05T19:22:44.9905572Z,,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,a88f78ec-b9b3-4f52-85b6-cb26966f4947,54.68896,-117.64304,13.09094,6.15406,-3.68213,-9.3358,-0.9578,2.18399,-4.52378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
101,42.0,2022-02-05,11:23:17.22,5.0,5.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,2.0,2.0,2.0,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,70.82889,1.969268,-0.42563,1854.193003,33.638465,7:00,5.96823,1.20319,4.91671,-63.20066,-4.64894,-4.46319,2.56423,0.42882,64.43625,-9.460779,-1.213533,0.550733,54.46705,81.110962,-53.505346,,,,,,,,,2.07925,-2.40579,-1.15768,50.0,6.10741,0.92929,-102.60198,1.45771,2.18424,19.27706,-34.70133,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,126c9360-86b9-11ec-8f08-6fad8b22437f,68.44048,47.40915,,6.39264,,,,2.5274,2.74683,-0.45219,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:23:17.22,2022-02-05T11:23:17.2297636-08:00,2022-02-05T19:23:17.2297636Z,,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,1753a9db-6410-4024-afa2-775ead9a9c47,55.5827,-103.64556,9.63853,5.97764,3.3363,-17.35066,-1.20479,0.81105,1.09212,,2.5274,7.34152,26.60496,-7.6384,2.0855,-0.59071,0.1669,-0.04108,0.00612,2.74683,78.92541,-29.71778,4.25225,-0.94241,0.21375,-0.05093,0.01077,-0.0014,-0.45219,-9.92343,-5.53903,1.70703,-0.48836,0.14212,-0.04091,0.01021,-0.00154,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
102,43.0,2022-02-05,11:24:02.53,5.0,6.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,2.0,2.0,2.0,Curveball,Curveball,InPlay,Undefined,FlyBall,HomeRun,0.0,3.0,,69.50068,1.635348,-0.770937,1950.45144,57.893462,8:00,5.95929,1.03348,5.49408,-67.38366,-7.95256,-15.91438,1.87428,-1.01391,63.59942,-10.626602,-3.612372,0.554853,93.48885,23.8276,34.307336,2173.724608,87.7869,40.78572,66.28313,335.96096,,43.532038,3.842727,7.85709,-4.07933,-0.95466,50.0,6.05637,1.89771,-100.84631,0.87108,7.96769,18.73867,-36.31079,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,2d6be440-86b9-11ec-8f08-6fad8b22437f,67.93226,50.66574,,5.90126,,,,3.32535,2.638,0.83192,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:24:02.53,2022-02-05T11:24:02.5390500-08:00,2022-02-05T19:24:02.5390500Z,LineDrive,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,b22401e1-0f1c-4763-910a-228b26990a41,55.00786,-101.77259,9.36933,5.96895,2.66597,-18.15539,-1.03873,1.50386,3.98385,,3.32473,103.62935,-21.20662,5.53012,-1.51367,0.43878,-0.11158,0.01765,-0.00116,2.63883,55.36706,-17.06756,0.36161,0.42006,-0.26607,0.08587,-0.01367,0.00084,0.83165,70.70392,-3.11003,-0.25551,0.14583,0.00503,-0.01615,0.00417,-0.00034,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
103,104.0,2022-02-05,11:57:52.89,2.0,1.0,"Shimabukuro, Tyler",1000118553.0,Right,LEW_CLA,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,1.0,0.0,0.0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,,80.22226,-0.44302,-1.943283,1832.062165,201.55452,12:45,6.19957,0.88272,5.85354,-24.8869,18.93257,6.8852,3.71379,-0.3498,72.8004,-5.150937,-0.709283,0.476436,,,,,,,,,,,,-4.07567,10.23662,-0.72876,50.0,6.14915,3.6778,-116.35094,-1.59066,-5.54391,23.40195,-18.24969,POM_COL,LEW_CLA,PomonaPitzer,D3,Team,20220205-PomonaPitzer-1,e79eaec0-86bd-11ec-8f08-6fad8b22437f,79.11326,,,7.42186,,,,,,,85743b9a-910e-495f-96c9-1fd3d713d711,2022-02-05,19:57:52.89,2022-02-05T11:57:52.8978852-08:00,2022-02-05T19:57:52.8978852Z,,v3,POM_PIT,,,"Delaney, John",1000039265.0,Right,LEW_CLA,4d5c18bd-1a3d-4e09-9955-560f9289de37,54.64112,-117.2807,11.70097,6.19795,-0.86559,-9.12485,-0.87926,3.89806,-2.77195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
